Model,Bio_term,Title,Link,Citations,Year
support vector machine,bioinformatics,Bio-support vector machines for computational proteomics,https://academic.oup.com/bioinformatics/article-abstract/20/5/735/213954,110,2004
support vector machine,bioinformatics,Support vector machine,http://www.asnugroho.net/papers/ikcsvm.pdf,199,2003
support vector machine,bioinformatics,Prediction of catalytic residues using Support Vector Machine with selected protein sequence and structural properties,https://link.springer.com/article/10.1186/1471-2105-7-312,162,2006
support vector machine,bioinformatics,miTarget: microRNA target gene prediction using a support vector machine,https://link.springer.com/article/10.1186/1471-2105-7-411,291,2006
support vector machine,bioinformatics,Application of support vector machines in bioinformatics,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=4ffc95a15ab1168e038f0b6c9c521c942080730e,71,2002
support vector machine,bioinformatics,Predicting human microRNA-disease associations based on support vector machine,https://www.inderscienceonline.com/doi/abs/10.1504/IJDMB.2013.056078,248,2013
support vector machine,bioinformatics,Recognition of Protein Network for Bioinformatics Knowledge Analysis Using Support Vector Machine,https://www.hindawi.com/journals/bmri/2022/2273648/,2,2022
support vector machine,bioinformatics,Support vector machine-based classification of protein folds using the structural properties of amino acid residues and amino acid residue pairs,https://academic.oup.com/bioinformatics/article-abstract/23/24/3320/1745716,127,2007
support vector machine,bioinformatics,A review on support vector machine for data classification,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=d683a971524a0d76382ce335321b4b8189bc8299,255,2012
support vector machine,bioinformatics,SVMQA: support–vector-machine-based protein single-model quality assessment,https://academic.oup.com/bioinformatics/article-abstract/33/16/2496/3611273,142,2017
support vector machine,bioinformatics,Classification of protein quaternary structure with support vector machine,https://academic.oup.com/bioinformatics/article-abstract/19/18/2390/194405,111,2003
support vector machine,bioinformatics,Support vector machine classification and validation of cancer tissue samples using microarray expression data,https://academic.oup.com/bioinformatics/article-abstract/16/10/906/223564,3324,2000
random forest,biology,Overview of random forest methodology and practical guidance with emphasis on computational biology and bioinformatics,https://wires.onlinelibrary.wiley.com/doi/abs/10.1002/widm.1072,928,2012
random forest,biology,A new approach for interpreting random forest models and its application to the biology of ageing,https://academic.oup.com/bioinformatics/article-abstract/34/14/2449/4866010,63,2018
random forest,biology,Random forest for bioinformatics,https://link.springer.com/chapter/10.1007/978-1-4419-9326-7_11,857,2012
random forest,biology,Data mining in the Life Sciences with Random Forest: a walk in the park or lost in the jungle?,https://academic.oup.com/bib/article-abstract/14/3/315/255469,453,2013
random forest,biology,"Bias in random forest variable importance measures: Illustrations, sources and a solution",https://link.springer.com/article/10.1186/1471-2105-8-25,3738,2007
random forest,biology,Classification in conservation biology: a comparison of five machine-learning methods,https://www.sciencedirect.com/science/article/pii/S157495411000066X,213,2010
random forest,biology,Modeling species distribution and change using random forest,https://link.springer.com/chapter/10.1007/978-1-4419-7390-0_8,451,2010
random forest,biology,Why choose Random Forest to predict rare species distribution with few samples in large undersampled areas? Three Asian crane species models provide …,https://peerj.com/articles/2849/,249,2017
random forest,biology,Neural network and random forest models in protein function prediction,https://ieeexplore.ieee.org/abstract/document/9291483/,26,2020
random forest,biology,A top-down approach to classify enzyme functional classes and sub-classes using random forest,https://link.springer.com/article/10.1186/1687-4153-2012-1,56,2012
random forest,biology,Prediction of protein–RNA binding sites by a random forest method with combined features,https://academic.oup.com/bioinformatics/article-abstract/26/13/1616/201634,175,2010
random forest,biology,Applications of random forest feature selection for fine‐scale genetic population assignment,https://onlinelibrary.wiley.com/doi/abs/10.1111/eva.12524,127,2018
random forest,biology,A new approach based on biology-inspired metaheuristic algorithms in combination with random forest to enhance the flood susceptibility mapping,https://www.sciencedirect.com/science/article/pii/S0301479723015785,1,2023
random forest,biology,Predicting protein–RNA interaction amino acids using random forest based on submodularity subset selection,https://www.sciencedirect.com/science/article/pii/S1476927114001443,32,2014
random forest,biology,Prediction of antimalarial drug-decorated nanoparticle delivery systems with random forest models,https://www.mdpi.com/2079-7737/9/8/198,24,2020
random forest,biology,RFECS: a random-forest based algorithm for enhancer identification from chromatin state,https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1002968,244,2013
random forest,biology,Deciphering the Routes of invasion of Drosophila suzukii by Means of ABC Random Forest,https://academic.oup.com/mbe/article-abstract/34/4/980/2953204,170,2017
random forest,biology,AFP-Pred: A random forest approach for predicting antifreeze proteins from sequence-derived properties,https://www.sciencedirect.com/science/article/pii/S0022519310005849,274,2011
random forest,biology,"Methods for identifying SNP interactions: a review on variations of Logic Regression, Random Forest and Bayesian logistic regression",https://ieeexplore.ieee.org/abstract/document/5728791/,115,2011
random forest,biology,Using random forest to model the domain applicability of another random forest model,https://pubs.acs.org/doi/abs/10.1021/ci400482e,111,2013
gradient boosted trees,biology,Gradient boosted decision trees reveal nuances of auditory discrimination behavior,https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1011985,NA,2024
gradient boosted trees,biology,Comprehensive analysis of machine learning models for prediction of sub-clinical mastitis: Deep Learning and Gradient-Boosted Trees outperform other models,https://www.sciencedirect.com/science/article/pii/S0010482519303300,128,2019
gradient boosted trees,biology,Modeling Tick Populations: An Ecological Test Case for Gradient Boosted Trees,https://peercommunityjournal.org/item/10_24072_pcjournal_353/,NA,2023
gradient boosted trees,biology,Inferring gene regulatory networks of metabolic enzymes using gradient boosted trees,https://ieeexplore.ieee.org/abstract/document/8781833/,7,2019
gradient boosted trees,biology,"15-Machine learning, random forests, and boosted regression trees",https://books.google.com/books?hl=en&lr=&id=xt2gDwAAQBAJ&oi=fnd&pg=PA281&dq=%22gradient+boosted+trees%22+%22biology%22&ots=sGLHzH1HSE&sig=j-4wIOLcVZi9QKCCZzUbagEj4wM,18,2019
gradient boosted trees,biology,Quantifying respiration effects on cardiac vibrations using teager energy operator and gradient boosted trees,https://ieeexplore.ieee.org/abstract/document/9871636/,2,2022
gradient boosted trees,biology,Diagnosis of acute myeloid leukaemia on microarray gene expression data using categorical gradient boosted trees,https://www.cell.com/heliyon/pdf/S2405-8440(23)07738-1.pdf,NA,2023
gradient boosted trees,biology,Classification of video traffic: an evaluation of video traffic classification using random forests and gradient boosted trees,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1113514,12,2017
gradient boosted trees,biology,Random Forest and Gradient Boosted Trees for Patient Individualized Contrast Agent Dose Reduction in CT Angiography,https://ebooks.iospress.nl/pdf/doi/10.3233/SHTI230316,NA,2023
gradient boosted trees,biology,Application of gradient boosted trees to gender prediction based on motivations of masters athletes,https://content.iospress.com/articles/model-assisted-statistics-and-applications/mas438,8,2018
gradient boosted trees,biology,Sammon mapping-based gradient boosted trees for tax crime prediction in the city of São Paulo,https://link.springer.com/chapter/10.1007/978-3-030-75418-1_14,3,2020
gradient boosted trees,biology,Building diverse and optimized ensembles of gradient boosted trees for high-dimensional data,https://ieeexplore.ieee.org/abstract/document/7175758/,3,2014
gradient boosted trees,biology,Gradient Boosted Trees on Transcriptomics: Diagnosis of Acute Myeloid Leukaemia,https://pergamos.lib.uoa.gr/uoa/dl/object/2963114/file.pdf,NA,NA
gradient boosted trees,biology,Minimizing artifact-induced false-alarms for seizure detection in wearable EEG devices with gradient-boosted tree classifiers,https://www.nature.com/articles/s41598-024-52551-0,NA,2024
gradient boosted trees,biology,Prediction of Functional Recovery Post-Cardiac Arrest Using an Ensemble of Extreme Gradient-Boosted Trees,https://ieeexplore.ieee.org/abstract/document/10364196/,NA,2023
gradient boosted trees,biology,A Supervised Co-complex Probability Weighting of Yeast Composite Protein Networks using Gradient-boosted Trees for Protein Complex Detection,https://www.atlantis-press.com/proceedings/wctp-23/125998954,NA,2024
gradient boosted trees,biology,Disease-Aware Chest X-Ray Style GAN Image Generation and CatBoost Gradient Boosted Trees.,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=2158107X&AN=176379039&h=oManYgCxov7GXYZQ2%2BnbcCpB2xkaVxRxLejkfBjBexqHPvpxLSXV3%2BPSCTNrObx8JlBxjj1atdH%2BO%2BIWQV8IrA%3D%3D&crl=c,NA,2024
