"Model","Bio_term","Title","Link","Citations","Year"
"OLS","disease ecology","Missing the people for the trees: Identifying coupled natural–human system feedbacks driving the ecology of Lyme disease","https://besjournals.onlinelibrary.wiley.com/doi/abs/10.1111/1365-2664.13289",37,2019
"OLS","disease ecology","Malaria ecology, child mortality & fertility","https://www.sciencedirect.com/science/article/pii/S1570677X16301782",29,2017
"OLS","disease ecology","Perspectives of spatial scale in a wildland forest epidemic","https://link.springer.com/article/10.1007/s10658-013-0376-3",14,2014
"OLS","disease ecology","Spatio-temporal patterns in county-level incidence and reporting of Lyme disease in the northeastern United States, 1990–2000","https://link.springer.com/article/10.1007/s10651-006-0002-z",56,2007
"OLS","disease ecology","Exploratory study on the spatial relationship between emerging infectious diseases and urban characteristics: Cases from Korea","https://www.sciencedirect.com/science/article/pii/S2210670720308878",38,2021
"OLS","disease ecology","Disease and diversity in long-term economic development","https://www.sciencedirect.com/science/article/pii/S0305750X22002765",1,2023
"OLS","disease ecology","Africa's lagging demographic transition: Evidence from exogenous impacts of malaria ecology and agricultural technology","https://www.nber.org/papers/w12892",69,2007
"OLS","disease ecology","Exploring the socio-economic and environmental components of infectious diseases using multivariate geovisualization: West Nile Virus","https://peerj.com/articles/9577/",6,2020
"OLS","disease ecology","Contact rates in ecology: using proximity loggers to explore disease transmission on Wyoming's elk feedgrounds","https://scholarworks.montana.edu/items/da52f704-cc8f-4c66-b786-278ff3424312",8,2011
"OLS","disease ecology","The disease environment, schooling, and development outcomes: evidence from Ethiopia","https://www.tandfonline.com/doi/abs/10.1080/00220388.2015.1087512",10,2015
"OLS","disease ecology","Conservation, development and the management of infectious disease: avian influenza in China, 2004–2012","https://royalsocietypublishing.org/doi/abs/10.1098/rstb.2016.0126",6,2017
"OLS","disease ecology","Essays on geography and diseases","http://amsdottorato.unibo.it/6539/","",2014
"OLS","disease ecology","Spatial modelling, analysis and prediction of Hendra disease outbreaks in South East Queensland, Australia","https://research.usq.edu.au/item/q4wy5/spatial-modelling-analysis-and-prediction-of-hendra-disease-outbreaks-in-south-east-queensland-australia","",2017
"OLS","disease ecology","Spatial Distribution of Human Infectious Agents and Differences in Extrinsic Disease Environment Across Countries","https://www.researchgate.net/profile/Matteo-Cervellati-2/publication/47617757_Spatial_Distribution_of_Human_Infectious_Agents_and_Differences_in_Extrinsic_Disease_Environment_Across_Countries/links/0fcfd505744e3058dd000000/Spatial-Distribution-of-Human-Infectious-Agents-and-Differences-in-Extrinsic-Disease-Environment-Across-Countries.pdf","",2010
"OLS","disease ecology","An Intersectional Feminist Approach to Lyme Disease Epidemiology","https://digitalcommons.library.umaine.edu/honors/526/","",2019
"OLS","disease ecology","Geography, Institutions and Human Development: A Cross-Country Investigation Using Bayesian Model Averaging","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1574396","",2010
"OLS","disease ecology","Spatially explicit modeling of West Nile virus risk using environmental data","https://search.proquest.com/openview/9f46f36397c414fe4f3c2b775a1f5547/1?pq-origsite=gscholar&cbl=18750","",2015
"OLS","disease ecology","Tree diversity regulates forest pest invasion","https://www.pnas.org/doi/abs/10.1073/pnas.1821039116",83,2019
"OLS","disease ecology","Habitat fragmentation as a result of biotic and abiotic factors controls pathogen transmission throughout a host population","https://besjournals.onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2656.2007.01330.x",70,2008
"OLS","disease ecology","The distribution of infectious diseases and extrinsic mortality across countries","https://www.tandfonline.com/doi/abs/10.1080/08898480.2012.666942",5,2012
"OLS","biology","Ordinary least squares regression is indicated for studies of allometry","https://academic.oup.com/jeb/article-abstract/30/1/4/7412141",205,2017
"OLS","biology","OLS client and OLS dialog: open source tools to annotate public omics datasets","https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/pmic.201700244",17,2017
"OLS","biology","Don't forget the biology: a reply to Green","https://www.jstor.org/stable/2640910",50,1999
"OLS","biology","When are two pieces better than one: fitting and testing OLS and RMA regressions","https://onlinelibrary.wiley.com/doi/abs/10.1002/env.2213",26,2013
"OLS","biology","OLS is AOK for ACE: A regression-based approach to synthesizing political science and behavioral genetics models","https://link.springer.com/article/10.1007/s11109-012-9192-2",63,2013
"OLS","biology","Mass/length residuals: measures of body condition or generators of spurious results?","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/0012-9658(2001)082[1473:MLRMOB]2.0.CO;2",1115,2001
"OLS","biology","OLS with multiple high dimensional category variables","https://www.sciencedirect.com/science/article/pii/S0167947313001266",141,2013
"OLS","biology","Biology and selection into entrepreneurship—The relevance of prenatal testosterone exposure","https://journals.sagepub.com/doi/abs/10.1111/etap.12165",106,2016
"OLS","biology","Spatial autocorrelation and red herrings in geographical ecology","https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1466-822X.2003.00322.x",1198,2003
"OLS","biology","Detecting and modeling spatial and temporal dependence in conservation biology","https://conbio.onlinelibrary.wiley.com/doi/abs/10.1111/j.1523-1739.2000.99432.x",95,2000
"OLS","biology","Monitoring urban sprawl and the national ecological reserve in Sintra-Cascais, Portugal: Multiple OLS linear regression model evaluation","https://ascelibrary.org/doi/abs/10.1061/(ASCE)UP.1943-5444.0000059",39,2011
"OLS","biology","Statistical properties of the ordinary least-squares, generalized least-squares, and minimum-evolution methods of phylogenetic inference","https://link.springer.com/article/10.1007/BF00161174",377,1992
"OLS","biology","Impacts of urbanization and landscape pattern on habitat quality using OLS and GWR models in Hangzhou, China","https://www.sciencedirect.com/science/article/pii/S1470160X20305914",335,2020
"OLS","biology","A new test of linear hypotheses in OLS regression under heteroscedasticity of unknown form","https://journals.sagepub.com/doi/abs/10.3102/1076998607302628",58,2008
"OLS","biology","Contrasting OLS and quantile regression approaches to student “growth” percentiles","https://journals.sagepub.com/doi/abs/10.3102/1076998611435413",83,2013
"OLS","biology","Stacked linear regression analysis to facilitate testing of hypotheses across OLS regressions","https://journals.sagepub.com/doi/abs/10.1177/1536867X211025801",18,2021
"OLS","biology","Model selection and information theory in geographical ecology","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2008.00395.x",236,2008
"OLS","biology","Regression and model-building in conservation biology, biogeography and ecology: the distinction between–and reconciliation of–'predictive'and 'explanatory'models","https://link.springer.com/article/10.1023/A:1008985925162",1163,2000
"OLS","biology","The relationships between biological activities and structure of flavan-3-ols","https://www.mdpi.com/1422-0067/12/12/9342",87,2011
"OLS","biology","Independent contrasts and PGLS regression estimators are equivalent","https://academic.oup.com/sysbio/article-abstract/61/3/382/1669127",127,2012
"ordinary least squares","medical imaging","The association between hospital outcomes and diagnostic imaging: early findings","https://www.sciencedirect.com/science/article/pii/S1546144009003986",41,2009
"ordinary least squares","medical imaging","Generative discriminative models for multivariate inference and statistical mapping in medical imaging","https://link.springer.com/chapter/10.1007/978-3-030-00931-1_62",12,2018
"ordinary least squares","medical imaging","Partial least squares: a method to estimate efficient channels for the ideal observers","https://ieeexplore.ieee.org/abstract/document/5437341/",47,2010
"ordinary least squares","medical imaging","Reconstruction of ultrasound tomography for cancer detection using total least squares and conjugate gradient method","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10580/105800K/Reconstruction-of-ultrasound-tomography-for-cancer-detection-using-total-least/10.1117/12.2293906.short",23,2018
"ordinary least squares","medical imaging","Generalized least squares for spectral and dual energy CT: a simulation study","https://hal.science/hal-01967289/document",4,2018
"ordinary least squares","medical imaging","Wide-field wavefront sensing with convolutional neural networks and ordinary least squares","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/11448/114484H/Wide-field-wavefront-sensing-with-convolutional-neural-networks-and-ordinary/10.1117/12.2576020.short",2,2020
"ordinary least squares","medical imaging","Improved image quality for static blade magnetic resonance imaging using the total-variation regularized least absolute deviation solver","https://www.mdpi.com/2379-139X/7/4/48",5,2021
"ordinary least squares","medical imaging","4D flow MRI pressure estimation using velocity measurement-error-based weighted least-squares","https://ieeexplore.ieee.org/abstract/document/8908717/",30,2019
"ordinary least squares","medical imaging","Sparse principal component analysis in medical shape modeling","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/6144/1/Sparse-principal-component-analysis-in-medical-shape-modeling/10.1117/12.651658.short",51,2006
